year,lat,lon,fleet,fishing_hours
2019,-55,-80,ESP,0
2019,-55,-75,ESP,0
2019,-55,-70,ESP,0
2019,-50,-85,ESP,0
2019,-50,-80,ESP,0
2019,-50,-70,ESP,12.4508
2019,-50,-65,CHN,6295.4667
2019,-50,-65,ESP,23.5864
2019,-50,-60,CHN,71.2611
2019,-50,-60,ESP,0
2019,-50,-55,ESP,0
2019,-50,-50,ESP,0
2019,-50,-45,ESP,0
2019,-50,-40,ESP,0
2019,-50,-35,ESP,0
2019,-50,-30,ESP,0
2019,-50,-25,ESP,0
2019,-50,-10,JPN,0.0686
2019,-50,-10,KOR,5.4525
2019,-50,0,JPN,35.3062
2019,-50,10,JPN,17.9149
2019,-50,15,JPN,45.6524
2019,-50,80,TWN,34.441
2019,-50,85,TWN,147.221
2019,-50,90,TWN,0
2019,-50,170,NZL,84.4023
2019,-45,-175,ESP,9.9003
2019,-45,-155,VUT,0
2019,-45,-150,VUT,8.4376
2019,-45,-85,ESP,0
2019,-45,-80,ESP,0
2019,-45,-65,CHN,0.3021
2019,-45,-65,ESP,0
2019,-45,-60,CHN,282.9161
2019,-45,-60,ESP,0
2019,-45,-55,CHN,0
2019,-45,-55,PRT,157.4563
2019,-45,-55,TWN,17.4591
2019,-45,-50,ESP,14.6524
2019,-45,-50,PRT,428.6926
2019,-45,-50,TWN,96.8117
2019,-45,-15,ESP,0
2019,-45,-15,JPN,14.6255
2019,-45,-10,ESP,4.9598
2019,-45,-10,JPN,1188.0593
2019,-45,-10,KOR,3385.222
2019,-45,-5,ESP,0.2479
2019,-45,-5,JPN,5069.1034
2019,-45,-5,KOR,3151.9431
2019,-45,0,ESP,0
2019,-45,0,JPN,5279.1064
2019,-45,0,KOR,1163.2568
2019,-45,5,ESP,0
2019,-45,5,JPN,3200.9383
2019,-45,5,KOR,1350.8849
2019,-45,10,JPN,215.801
2019,-45,10,KOR,0
2019,-45,15,ESP,0.9801
2019,-45,15,JPN,71.1649
2019,-45,20,JPN,1539.1097
2019,-45,20,KOR,0
2019,-45,20,SYC,50.3732
2019,-45,20,TWN,208.6412
2019,-45,25,JPN,3046.9084
2019,-45,25,KOR,485.0098
2019,-45,25,SYC,0.3671
2019,-45,25,TWN,13.8785
2019,-45,30,JPN,624.7366
2019,-45,30,KOR,24.559
2019,-45,30,SYC,27.8452
2019,-45,30,TWN,12.4913
2019,-45,35,JPN,0
2019,-45,40,JPN,850.7265
2019,-45,40,TWN,102.5081
2019,-45,45,JPN,1619.716
2019,-45,45,MYS,449.5293
2019,-45,45,TWN,981.2385
2019,-45,50,JPN,62.9894
2019,-45,50,MYS,72.4055
2019,-45,50,TWN,145.442
2019,-45,55,JPN,0
2019,-45,55,MYS,103.9895
2019,-45,55,SYC,69.1482
2019,-45,55,TWN,1598.7831
2019,-45,60,CHN,5.8272
2019,-45,60,JPN,0
2019,-45,60,SYC,12.9079
2019,-45,60,TWN,1220.3297
2019,-45,65,CHN,63.215
2019,-45,65,JPN,0
2019,-45,65,SYC,158.8022
2019,-45,65,TWN,1940.5914
2019,-45,70,CHN,543.8899
2019,-45,70,JPN,0
2019,-45,70,SYC,230.2449
2019,-45,70,TWN,1186.8362
2019,-45,75,JPN,0
2019,-45,80,JPN,0
2019,-45,80,TWN,18.0782
2019,-45,85,JPN,0
2019,-45,85,TWN,62.068
2019,-45,90,TWN,65.3945
2019,-45,95,JPN,4.1053
2019,-45,95,TWN,16.3098
2019,-45,100,JPN,710.1012
2019,-45,130,AUS,48.8828
2019,-45,135,AUS,0.2746
2019,-45,140,AUS,1.6221
2019,-45,145,AUS,0
2019,-45,145,JPN,0
2019,-45,150,AUS,19.4719
2019,-45,150,JPN,5236.0537
2019,-45,155,AUS,39.5666
2019,-45,155,JPN,7224.5826
2019,-45,160,AUS,8.7175
2019,-45,160,JPN,0
2019,-45,165,AUS,7.3261
2019,-45,165,NZL,863.7379
2019,-45,170,AUS,41.7347
2019,-45,170,NZL,859.6184
2019,-45,175,NZL,81.0517
2019,-40,-180,ESP,496.9014
2019,-40,-180,JPN,0
2019,-40,-180,TWN,1551.6159
2019,-40,-180,VUT,1438.164
2019,-40,-175,ESP,371.4826
2019,-40,-175,TWN,809.2348
2019,-40,-175,VUT,1722.039
2019,-40,-170,ESP,13.0327
2019,-40,-170,TWN,1360.3653
2019,-40,-170,VUT,849.721
2019,-40,-165,TWN,1835.8983
2019,-40,-165,VUT,1556.2867
2019,-40,-160,TWN,962.3038
2019,-40,-160,VUT,1764.4903
2019,-40,-155,TWN,212.3355
2019,-40,-155,VUT,1378.0643
2019,-40,-150,TWN,274.6871
2019,-40,-150,VUT,437.7804
2019,-40,-145,TWN,42.803
2019,-40,-145,VUT,329.7515
2019,-40,-140,VUT,138.7473
2019,-40,-135,VUT,42.524
2019,-40,-130,COK,25.0632
2019,-40,-125,COK,0
2019,-40,-120,COK,1077.1586
2019,-40,-115,COK,14.5857
2019,-40,-100,ECU,7.9298
2019,-40,-95,ECU,133.7575
2019,-40,-95,ESP,61.2321
2019,-40,-90,ECU,181.0616
2019,-40,-85,ESP,0
2019,-40,-60,CHN,56.5546
2019,-40,-60,ESP,0.3221
2019,-40,-60,PRT,0
2019,-40,-60,TWN,5.8165
2019,-40,-55,BRA,323.3154
2019,-40,-55,CHN,2.8514
2019,-40,-55,ESP,12.8281
2019,-40,-55,PRT,866.9291
2019,-40,-55,TWN,1088.5539
2019,-40,-50,BRA,875.7003
2019,-40,-50,ESP,763.5472
2019,-40,-50,PRT,2065.0569
2019,-40,-50,TWN,1594.1359
2019,-40,-45,CHN,0
2019,-40,-45,ESP,384.8601
2019,-40,-45,PRT,905.6606
2019,-40,-45,TWN,793.6235
2019,-40,-40,BRA,63.0337
2019,-40,-40,CHN,0
2019,-40,-40,PRT,2.8181
2019,-40,-40,TWN,82.9578
2019,-40,-35,CHN,0
2019,-40,-35,ESP,12.1892
2019,-40,-35,TWN,26.855
2019,-40,-30,CHN,0
2019,-40,-30,ESP,152.2286
2019,-40,-30,TWN,0
2019,-40,-25,CHN,0
2019,-40,-25,ESP,137.0284
2019,-40,-25,TWN,17.5884
2019,-40,-20,CHN,0
2019,-40,-20,TWN,13.7905
2019,-40,-10,CHN,0
2019,-40,-10,JPN,0
2019,-40,-5,CHN,0
2019,-40,-5,JPN,4.5435
2019,-40,-5,KOR,2.29
2019,-40,-5,TWN,67.3132
2019,-40,0,CHN,0
2019,-40,0,JPN,3.5248
2019,-40,0,KOR,0
2019,-40,0,TWN,721.6973
2019,-40,5,CHN,0
2019,-40,5,JPN,60.6344
2019,-40,5,KOR,0
2019,-40,5,TWN,607.9645
2019,-40,10,CHN,0
2019,-40,10,ESP,18.8266
2019,-40,10,JPN,30.8482
2019,-40,10,KOR,0.0646
2019,-40,10,TWN,484.1395
2019,-40,15,CHN,0
2019,-40,15,ESP,31.7917
2019,-40,15,JPN,84.0168
2019,-40,15,KOR,0
2019,-40,15,"NAM",0
2019,-40,15,SYC,0
2019,-40,15,TWN,1.5411
2019,-40,15,VUT,0
2019,-40,15,ZAF,5325.9688
2019,-40,20,CHN,0
2019,-40,20,ESP,19.1604
2019,-40,20,JPN,125.4212
2019,-40,20,KOR,5.3302
2019,-40,20,"NAM",0
2019,-40,20,SYC,930.3633
2019,-40,20,TWN,2376.3164
2019,-40,20,VUT,0
2019,-40,20,ZAF,2668.1775
2019,-40,25,CHN,0
2019,-40,25,ESP,0
2019,-40,25,JPN,291.9355
2019,-40,25,KOR,376.9867
2019,-40,25,SYC,6710.4949
2019,-40,25,TWN,20913.6057
2019,-40,30,CHN,0
2019,-40,30,ESP,522.7129
2019,-40,30,GBR,48.88
2019,-40,30,JPN,726.4918
2019,-40,30,KOR,458.9868
2019,-40,30,SYC,4661.3808
2019,-40,30,TWN,21169.2478
2019,-40,35,ESP,71.3702
2019,-40,35,GBR,30.7791
2019,-40,35,JPN,547.8643
2019,-40,35,MYS,96.9263
2019,-40,35,SYC,720.0521
2019,-40,35,TWN,11189.2938
2019,-40,40,ESP,41.3069
2019,-40,40,GBR,21.3647
2019,-40,40,JPN,83.9415
2019,-40,40,MYS,482.9712
2019,-40,40,SYC,0
2019,-40,40,TWN,19497.8587
2019,-40,45,JPN,18.5237
2019,-40,45,MYS,1756.7347
2019,-40,45,PRT,0
2019,-40,45,SYC,17.081
2019,-40,45,TWN,16092.455
2019,-40,50,JPN,53.7219
2019,-40,50,MYS,1872.5878
2019,-40,50,TWN,7046.697
2019,-40,55,JPN,0
2019,-40,55,MYS,396.361
2019,-40,55,SYC,412.1778
2019,-40,55,TWN,10474.867
2019,-40,60,CHN,3.2271
2019,-40,60,JPN,0
2019,-40,60,SYC,366.2246
2019,-40,60,TWN,4900.4232
2019,-40,65,CHN,3.186
2019,-40,65,JPN,0
2019,-40,65,SYC,849.4713
2019,-40,65,TWN,7188.0162
2019,-40,70,CHN,1162.8303
2019,-40,70,JPN,0
2019,-40,70,"NA",0
2019,-40,70,SYC,533.9509
2019,-40,70,TWN,6473.7362
2019,-40,75,TWN,0
2019,-40,80,CHN,22.0886
2019,-40,80,JPN,68.1091
2019,-40,80,SYC,251.2677
2019,-40,80,TWN,1054.8821
2019,-40,85,CHN,716.9691
2019,-40,85,JPN,31.017
2019,-40,85,TWN,686.0577
2019,-40,90,JPN,307.6114
2019,-40,90,TWN,1306.075
2019,-40,95,JPN,279.1845
2019,-40,95,TWN,1725.4505
2019,-40,100,JPN,11631.2783
2019,-40,100,TWN,418.4463
2019,-40,105,JPN,491.5682
2019,-40,105,TWN,266.0945
2019,-40,110,AUS,13.2861
2019,-40,110,JPN,6.0702
2019,-40,110,TWN,39.8405
2019,-40,115,AUS,0
2019,-40,120,AUS,88.1448
2019,-40,125,AUS,26.5712
2019,-40,140,AUS,0
2019,-40,145,AUS,40.4579
2019,-40,150,AUS,2051.7356
2019,-40,150,JPN,699.9478
2019,-40,150,NCL,0
2019,-40,150,TWN,15.6918
2019,-40,155,AUS,0
2019,-40,155,CHN,53.4924
2019,-40,155,ESP,0
2019,-40,155,JPN,2258.8697
2019,-40,155,TWN,2921.5375
2019,-40,155,VUT,225.4583
2019,-40,160,CHN,912.9274
2019,-40,160,ESP,661.9128
2019,-40,160,JPN,437.499
2019,-40,160,TWN,1715.8889
2019,-40,160,VUT,258.8918
2019,-40,165,CHN,436.9827
2019,-40,165,ESP,772.1937
2019,-40,165,JPN,24.8417
2019,-40,165,TWN,165.7077
2019,-40,170,AUS,2.3326
2019,-40,170,ESP,13.5743
2019,-40,170,JPN,1.5598
2019,-40,170,NZL,300.5478
2019,-40,175,ESP,0
2019,-40,175,JPN,0
2019,-40,175,NZL,5589.2025
2019,-35,-180,ESP,91.1827
2019,-35,-180,JPN,0
2019,-35,-180,TWN,83.0331
2019,-35,-180,VUT,126.9536
2019,-35,-175,CHN,441.3347
2019,-35,-175,ESP,239.7607
2019,-35,-175,JPN,335.0763
2019,-35,-175,TWN,4901.6464
2019,-35,-175,VUT,1354.7814
2019,-35,-170,CHN,319.6162
2019,-35,-170,ESP,5.3309
2019,-35,-170,JPN,0
2019,-35,-170,TWN,2995.7694
2019,-35,-170,VUT,1122.6425
2019,-35,-165,CHN,34.2078
2019,-35,-165,ESP,0
2019,-35,-165,TWN,3149.7187
2019,-35,-165,VUT,1223.7902
2019,-35,-160,ESP,7.8667
2019,-35,-160,TWN,1834.6758
2019,-35,-160,VUT,3048.6076
2019,-35,-155,CHN,38.4392
2019,-35,-155,TWN,1066.3193
2019,-35,-155,VUT,3506.5952
2019,-35,-150,CHN,1388.6976
2019,-35,-150,"NA",70.5419
2019,-35,-150,TWN,1014.2727
2019,-35,-150,VUT,2402.5068
2019,-35,-145,CHN,1038.2069
2019,-35,-145,JPN,0
2019,-35,-145,"NA",0
2019,-35,-145,TWN,383.2172
2019,-35,-145,VUT,3561.8159
2019,-35,-140,CHN,849.0902
2019,-35,-140,"NA",0
2019,-35,-140,TWN,156.0571
2019,-35,-140,VUT,1533.0802
2019,-35,-135,CHN,702.6877
2019,-35,-135,"NA",0
2019,-35,-135,TWN,201.5655
2019,-35,-135,VUT,1380.1445
2019,-35,-130,CHN,226.0631
2019,-35,-130,COK,2.0301
2019,-35,-130,"NA",1.2838
2019,-35,-130,TWN,538.1984
2019,-35,-130,VUT,2315.6704
2019,-35,-125,CHN,398.0359
2019,-35,-125,COK,105.5178
2019,-35,-125,"NA",0
2019,-35,-125,VUT,707.0922
2019,-35,-120,CHN,0
2019,-35,-120,COK,3.7588
2019,-35,-120,ESP,9.6373
2019,-35,-120,VUT,1134.8433
2019,-35,-115,CHN,33.5206
2019,-35,-115,COK,0
2019,-35,-115,ESP,5.7449
2019,-35,-115,"NA",24.2765
2019,-35,-115,VUT,395.2512
2019,-35,-110,CHN,80.197
2019,-35,-110,COK,0
2019,-35,-110,ESP,758.0426
2019,-35,-110,"NA",35.6308
2019,-35,-105,CHN,50.5582
2019,-35,-105,ECU,26.0696
2019,-35,-105,ESP,144.4147
2019,-35,-105,"NA",1.5944
2019,-35,-100,ECU,194.2186
2019,-35,-100,ESP,421.7892
2019,-35,-100,PAN,1.1289
2019,-35,-100,VUT,6.1503
2019,-35,-95,ECU,85.6658
2019,-35,-95,ESP,403.6532
2019,-35,-95,JPN,22.5049
2019,-35,-90,ECU,39.613
2019,-35,-90,ESP,9.7464
2019,-35,-90,JPN,194.3194
2019,-35,-85,ECU,10.4958
2019,-35,-85,ESP,0
2019,-35,-85,JPN,229.8722
2019,-35,-80,JPN,62.899
2019,-35,-75,CHL,225.9759
2019,-35,-60,CHN,0
2019,-35,-60,ESP,6.2561
2019,-35,-60,PRT,56.8926
2019,-35,-60,TWN,19.5353
2019,-35,-55,BRA,6498.2771
2019,-35,-55,ESP,1.378
2019,-35,-55,"NA",2120.5293
2019,-35,-55,TWN,0
2019,-35,-50,BRA,5763.9356
2019,-35,-50,ESP,1646.3394
2019,-35,-50,"NA",1622.4024
2019,-35,-50,PRT,509.6254
2019,-35,-50,TWN,2510.6267
2019,-35,-45,BRA,64.8374
2019,-35,-45,ESP,3922.1214
2019,-35,-45,PRT,368.702
2019,-35,-45,TWN,1626.1006
2019,-35,-40,BRA,692.373
2019,-35,-40,ESP,1043.2689
2019,-35,-40,"NA",70.2723
2019,-35,-40,PRT,266.4317
2019,-35,-40,TWN,144.7384
2019,-35,-35,BRA,159.0944
2019,-35,-35,ESP,1663.8042
2019,-35,-35,PRT,19.2225
2019,-35,-35,TWN,25.2049
2019,-35,-30,ESP,1757.13
2019,-35,-30,PRT,89.4364
2019,-35,-25,ESP,573.6107
2019,-35,-25,PRT,47.8496
2019,-35,-20,ESP,200.6222
2019,-35,-15,ESP,306.1732
2019,-35,-15,TWN,0
2019,-35,-10,ESP,275.4085
2019,-35,-10,JPN,0
2019,-35,-10,TWN,166.3931
2019,-35,-5,ESP,403.7533
2019,-35,-5,JPN,72.9154
2019,-35,-5,PRT,0
2019,-35,-5,SEN,2.5799
2019,-35,-5,TWN,686.1706
2019,-35,0,ESP,244.346
2019,-35,0,JPN,310.1096
2019,-35,0,KOR,0
2019,-35,0,PRT,0
2019,-35,0,SEN,244.0587
2019,-35,0,TWN,2347.457
2019,-35,5,CHN,33.1355
2019,-35,5,ESP,87.9582
2019,-35,5,JPN,384.1837
2019,-35,5,KOR,0
2019,-35,5,SEN,22.6267
2019,-35,5,TWN,2354.8137
2019,-35,10,CHN,83.0659
2019,-35,10,ESP,28.0355
2019,-35,10,JPN,1024.7753
2019,-35,10,KOR,80.3132
2019,-35,10,"NAM",59.8439
2019,-35,10,PRT,0
2019,-35,10,TWN,5334.3258
2019,-35,10,ZAF,2882.5981
2019,-35,15,CHN,0
2019,-35,15,ESP,0
2019,-35,15,JPN,175.8073
2019,-35,15,KOR,20.042
2019,-35,15,"NAM",0
2019,-35,15,PRT,0
2019,-35,15,SYC,3.3283
2019,-35,15,TWN,169.488
2019,-35,15,VUT,0
2019,-35,15,ZAF,18557.1512
2019,-35,20,AUS,0
2019,-35,20,ESP,16.3685
2019,-35,20,JPN,74.7634
2019,-35,20,KOR,0
2019,-35,20,"NAM",0
2019,-35,20,PRT,0
2019,-35,20,TWN,0
2019,-35,20,VUT,0
2019,-35,20,ZAF,132.4371
2019,-35,25,AUS,3.6689
2019,-35,25,ESP,0
2019,-35,25,JPN,739.9846
2019,-35,25,KOR,0
2019,-35,25,"NAM",0
2019,-35,25,PRT,0
2019,-35,25,SYC,0
2019,-35,25,TWN,0
2019,-35,25,VUT,0
2019,-35,25,ZAF,198.7246
2019,-35,30,AUS,0
2019,-35,30,CHN,0
2019,-35,30,ESP,2182.1507
2019,-35,30,GBR,166.2787
2019,-35,30,JPN,682.94
2019,-35,30,KOR,64.2343
2019,-35,30,"NAM",0
2019,-35,30,PRT,127.7942
2019,-35,30,SYC,719.5288
2019,-35,30,TWN,5562.2882
2019,-35,30,VUT,0
2019,-35,30,ZAF,253.1816
2019,-35,35,CHN,518.4758
2019,-35,35,ESP,6791.3128
2019,-35,35,GBR,257.2962
2019,-35,35,JPN,2202.7425
2019,-35,35,KOR,49.7031
2019,-35,35,MYS,509.141
2019,-35,35,"NA",1800.2264
2019,-35,35,PRT,1774.3833
2019,-35,35,SYC,3618.3499
2019,-35,35,TWN,30398.3864
2019,-35,35,VUT,0
2019,-35,35,ZAF,49.1533
2019,-35,40,CHN,339.2126
2019,-35,40,ESP,2286.657
2019,-35,40,GBR,343.0987
2019,-35,40,JPN,1114.4792
2019,-35,40,KOR,57.5033
2019,-35,40,MYS,525.4106
2019,-35,40,"NA",579.2891
2019,-35,40,PRT,919.7777
2019,-35,40,SYC,337.134
2019,-35,40,TWN,19311.8333
2019,-35,40,VUT,0
2019,-35,45,CHN,62.32
2019,-35,45,ESP,689.6992
2019,-35,45,GBR,244.9118
2019,-35,45,JPN,19.4872
2019,-35,45,KOR,0
2019,-35,45,MYS,669.9
2019,-35,45,"NA",0
2019,-35,45,PRT,666.4825
2019,-35,45,SYC,174.8699
2019,-35,45,TWN,14391.0141
2019,-35,50,CHN,134.312
2019,-35,50,ESP,133.2593
2019,-35,50,GBR,59.5149
2019,-35,50,JPN,6.8188
2019,-35,50,MYS,2926.3765
2019,-35,50,"NA",22.8875
2019,-35,50,PRT,200.358
2019,-35,50,SYC,26.0215
2019,-35,50,TWN,18485.771
2019,-35,55,CHN,30.092
2019,-35,55,ESP,139.839
2019,-35,55,JPN,18.2729
2019,-35,55,MYS,51.316
2019,-35,55,SYC,133.6117
2019,-35,55,TWN,24868.078
2019,-35,60,CHN,33.6447
2019,-35,60,ESP,10.3837
2019,-35,60,JPN,0
2019,-35,60,SYC,471.062
2019,-35,60,TWN,10764.2451
2019,-35,65,CHN,280.1908
2019,-35,65,JPN,0
2019,-35,65,SYC,197.5536
2019,-35,65,TWN,6795.798
2019,-35,70,CHN,1853.9651
2019,-35,70,JPN,0
2019,-35,70,"NA",699.8916
2019,-35,70,SYC,80.9336
2019,-35,70,TWN,7150.2023
2019,-35,75,CHN,1904.0873
2019,-35,75,JPN,0
2019,-35,75,"NA",455.2456
2019,-35,75,SYC,228.5222
2019,-35,75,TWN,7193.7255
2019,-35,80,CHN,852.2937
2019,-35,80,JPN,1007.4126
2019,-35,80,"NA",141.4616
2019,-35,80,SYC,472.814
2019,-35,80,TWN,5650.59
2019,-35,85,CHN,355.5093
2019,-35,85,JPN,2136.4413
2019,-35,85,"NA",230.5096
2019,-35,85,SYC,106.1315
2019,-35,85,TWN,5846.1237
2019,-35,90,JPN,1135.6486
2019,-35,90,TWN,1655.5413
2019,-35,95,JPN,1370.9421
2019,-35,95,TWN,4048.8877
2019,-35,100,JPN,3280.4972
2019,-35,100,TWN,3810.7432
2019,-35,105,AUS,28.3056
2019,-35,105,JPN,1652.9294
2019,-35,105,TWN,1046.8632
2019,-35,110,AUS,1134.1127
2019,-35,110,JPN,70.482
2019,-35,115,AUS,5.4552
2019,-35,115,JPN,1.4815
2019,-35,150,AUS,2044.7834
2019,-35,150,JPN,0
2019,-35,150,NCL,11.1566
2019,-35,155,AUS,1034.6458
2019,-35,155,JPN,0
2019,-35,155,TWN,4.1996
2019,-35,155,VUT,0
2019,-35,160,AUS,517.5851
2019,-35,160,CHN,654.0327
2019,-35,160,ESP,448.8396
2019,-35,160,JPN,23.2168
2019,-35,160,TWN,2721.6532
2019,-35,160,VUT,118.8045
2019,-35,165,CHN,317.6285
2019,-35,165,ESP,2555.4694
2019,-35,165,JPN,5.1006
2019,-35,165,TWN,920.3295
2019,-35,165,VUT,62.3121
2019,-35,170,ESP,19.0439
2019,-35,170,JPN,270.0905
2019,-35,170,NZL,1181.7077
2019,-35,170,TWN,852.1089
2019,-35,170,VUT,264.6735
2019,-35,175,AUS,0
2019,-35,175,ESP,0
2019,-35,175,JPN,1872.5261
2019,-35,175,NZL,294.3747
2019,-35,175,TWN,644.3252
2019,-35,175,VUT,75.5769
2019,-30,-180,CHN,99.3825
2019,-30,-180,ESP,3.7249
2019,-30,-180,FJI,41.6484
2019,-30,-180,JPN,0
2019,-30,-180,TWN,214.7856
2019,-30,-180,VUT,37.1971
2019,-30,-175,CHN,8179.955
2019,-30,-175,COK,1.3188
2019,-30,-175,ESP,179.3566
2019,-30,-175,FJI,1741.1229
2019,-30,-175,JPN,278.7848
2019,-30,-175,"NA",906.7077
2019,-30,-175,TWN,5209.859
2019,-30,-175,VUT,1329.6388
2019,-30,-170,CHN,2468.3297
2019,-30,-170,COK,188.747
2019,-30,-170,ESP,247.8181
2019,-30,-170,FJI,1462.4602
2019,-30,-170,"NA",225.2753
2019,-30,-170,TWN,8241.1947
2019,-30,-170,VUT,204.5011
2019,-30,-165,CHN,5979.702
2019,-30,-165,ESP,457.9017
2019,-30,-165,FJI,21.0789
2019,-30,-165,"NA",774.0108
2019,-30,-165,TWN,4447.2988
2019,-30,-165,VUT,728.0987
2019,-30,-160,CHN,5793.7477
2019,-30,-160,ESP,79.2162
2019,-30,-160,"NA",419.6922
2019,-30,-160,TWN,2243.3441
2019,-30,-160,VUT,2652.2544
2019,-30,-155,CHN,1698.51
2019,-30,-155,ESP,98.4321
2019,-30,-155,TWN,2134.0464
2019,-30,-155,VUT,4129.4326
2019,-30,-150,CHN,1769.86
2019,-30,-150,"NA",130.3122
2019,-30,-150,PYF,14.2834
2019,-30,-150,TWN,750.0135
2019,-30,-150,VUT,99.7365
2019,-30,-145,CHN,1.7415
2019,-30,-145,"NA",0
2019,-30,-145,TWN,0
2019,-30,-145,VUT,0
2019,-30,-140,CHN,1223.5658
2019,-30,-140,JPN,0
2019,-30,-140,"NA",0
2019,-30,-140,TWN,10.4964
2019,-30,-140,VUT,240.481
2019,-30,-135,CHN,2725.2302
2019,-30,-135,JPN,0
2019,-30,-135,"NA",0
2019,-30,-135,VUT,56.8764
2019,-30,-130,CHN,766.907
2019,-30,-130,"NA",0
2019,-30,-130,TWN,193.7705
2019,-30,-130,VUT,444.4926
2019,-30,-125,CHN,1423.0054
2019,-30,-125,"NA",0
2019,-30,-125,VUT,100.7772
2019,-30,-120,CHN,438.8945
2019,-30,-120,COK,4.327
2019,-30,-120,ESP,684.9838
2019,-30,-120,"NA",121.2327
2019,-30,-120,VUT,64.4253
2019,-30,-115,CHN,95.6953
2019,-30,-115,COK,0
2019,-30,-115,ESP,259.9366
2019,-30,-115,PRT,0
2019,-30,-115,VUT,7.4046
2019,-30,-110,CHN,0
2019,-30,-110,COK,0
2019,-30,-110,ESP,17.5787
2019,-30,-110,JPN,0
2019,-30,-105,CHN,115.6685
2019,-30,-105,COK,0
2019,-30,-105,ESP,258.803
2019,-30,-105,PAN,62.4907
2019,-30,-105,VUT,4.8192
2019,-30,-100,CHN,72.7143
2019,-30,-100,COK,0
2019,-30,-100,ECU,58.0029
2019,-30,-100,ESP,228.1698
2019,-30,-100,PAN,25.1367
2019,-30,-100,VUT,73.9078
2019,-30,-95,COK,0
2019,-30,-95,ECU,25.8018
2019,-30,-95,ESP,524.8555
2019,-30,-95,JPN,0
2019,-30,-95,PAN,0
2019,-30,-90,ECU,135.4945
2019,-30,-90,ESP,453.0398
2019,-30,-90,JPN,269.3026
2019,-30,-85,ECU,0
2019,-30,-85,ESP,0
2019,-30,-85,JPN,141.4603
2019,-30,-80,ESP,0
2019,-30,-80,JPN,50.3472
2019,-30,-50,BRA,5277.8125
2019,-30,-50,ESP,0
2019,-30,-50,"NA",407.2499
2019,-30,-45,BRA,508.5872
2019,-30,-45,ESP,4068.2383
2019,-30,-45,"NA",0
2019,-30,-45,PRT,0
2019,-30,-45,TWN,3192.6391
2019,-30,-40,BRA,158.4409
2019,-30,-40,ESP,1368.9532
2019,-30,-40,"NA",0
2019,-30,-40,TWN,3144.6764
2019,-30,-35,BRA,0
2019,-30,-35,ESP,1954.7349
2019,-30,-35,TWN,1545.446
2019,-30,-30,ESP,1634.3193
2019,-30,-30,PRT,245.6425
2019,-30,-30,TWN,19.5826
2019,-30,-25,ESP,1349.8201
2019,-30,-25,PRT,120.9114
2019,-30,-25,TWN,497.011
2019,-30,-20,ESP,2071.7603
2019,-30,-20,PRT,0.4005
2019,-30,-20,TWN,116.8653
2019,-30,-15,ESP,2952.7286
2019,-30,-15,JPN,0
2019,-30,-15,PRT,132.2129
2019,-30,-15,TWN,216.9449
2019,-30,-10,ESP,870.3938
2019,-30,-10,JPN,0
2019,-30,-10,PRT,1.8538
2019,-30,-10,TWN,158.4889
2019,-30,-5,CHN,0
2019,-30,-5,ESP,1701.9648
2019,-30,-5,JPN,131.389
2019,-30,-5,PRT,138.9216
2019,-30,-5,SEN,78.0548
2019,-30,-5,TWN,491.4136
2019,-30,0,CHN,4.1156
2019,-30,0,ESP,3638.7926
2019,-30,0,JPN,460.777
2019,-30,0,KOR,0
2019,-30,0,PRT,101.5115
2019,-30,0,SEN,576.1774
2019,-30,0,TWN,2039.8768
2019,-30,5,CHN,1225.541
2019,-30,5,ESP,666.2148
2019,-30,5,JPN,612.1249
2019,-30,5,KOR,0
2019,-30,5,PRT,108.0912
2019,-30,5,SEN,1082.7795
2019,-30,5,TWN,2608.9629
2019,-30,10,CHN,1480.5811
2019,-30,10,ESP,1519.9175
2019,-30,10,JPN,0
2019,-30,10,KOR,0
2019,-30,10,"NAM",1640.6613
2019,-30,10,PRT,0
2019,-30,10,SEN,1217.7241
2019,-30,10,TWN,4112.4581
2019,-30,10,ZAF,33.9607
2019,-30,15,ESP,0
2019,-30,15,"NAM",0
2019,-30,15,ZAF,444.851
2019,-30,30,AUS,0.1349
2019,-30,30,ESP,82.3949
2019,-30,30,GBR,2.0184
2019,-30,30,JPN,94.3039
2019,-30,30,KOR,468.3767
2019,-30,30,MUS,91.5252
2019,-30,30,"NAM",0
2019,-30,30,PRT,37.149
2019,-30,30,SYC,290.6803
2019,-30,30,TWN,1062.1081
2019,-30,30,ZAF,1576.8031
2019,-30,35,AUS,0
2019,-30,35,CHN,195.8961
2019,-30,35,ESP,7730.0193
2019,-30,35,FRA,29.9685
2019,-30,35,GBR,3.4988
2019,-30,35,JPN,5028.9727
2019,-30,35,KOR,2764.1982
2019,-30,35,MOZ,0
2019,-30,35,MUS,574.7453
2019,-30,35,MYS,421.813
2019,-30,35,"NA",45.6755
2019,-30,35,"NAM",0
2019,-30,35,PRT,2696.1294
2019,-30,35,SYC,2537.8258
2019,-30,35,TWN,6671.3486
2019,-30,35,ZAF,229.0919
2019,-30,40,CHN,117.2159
2019,-30,40,ESP,3749.131
2019,-30,40,FRA,17.2056
2019,-30,40,GBR,40.8
2019,-30,40,JPN,2497.5357
2019,-30,40,KOR,243.5513
2019,-30,40,MYS,314.5044
2019,-30,40,"NA",0
2019,-30,40,PRT,346.3212
2019,-30,40,SYC,302.9052
2019,-30,40,TWN,6246.8312
