"lat","lon","year","hooks","fleet","res","reslat","reslon","pixels","hooks2"
10,-60,2019,6440,"029VE00","5*5",5,5,1,6440
10,-65,2019,18150,"029VE00","5*5",5,5,1,18150
10,-70,2019,137944,"029VE00","5*5",5,5,1,137944
0,-45,2019,5250,"029VE00","5*5",5,5,1,5250
0,-50,2019,3750,"029VE00","5*5",5,5,1,3750
5,-55,2019,22870,"029VE00","5*5",5,5,1,22870
5,-60,2019,35690,"029VE00","5*5",5,5,1,35690
10,-55,2019,66430,"029VE00","5*5",5,5,1,66430
10,-60,2019,121230,"029VE00","5*5",5,5,1,121230
10,-65,2019,26872,"029VE00","5*5",5,5,1,26872
10,-70,2019,152936,"029VE00","5*5",5,5,1,152936
0,-40,2019,6750,"029VE00","5*5",5,5,1,6750
0,-45,2019,1500,"029VE00","5*5",5,5,1,1500
5,-55,2019,79790,"029VE00","5*5",5,5,1,79790
5,-60,2019,10800,"029VE00","5*5",5,5,1,10800
10,-50,2019,600,"029VE00","5*5",5,5,1,600
10,-55,2019,110810,"029VE00","5*5",5,5,1,110810
10,-60,2019,134200,"029VE00","5*5",5,5,1,134200
10,-65,2019,11250,"029VE00","5*5",5,5,1,11250
10,-70,2019,87190,"029VE00","5*5",5,5,1,87190
15,-60,2019,1000,"029VE00","5*5",5,5,1,1000
5,-50,2019,9750,"029VE00","5*5",5,5,1,9750
5,-55,2019,85880,"029VE00","5*5",5,5,1,85880
5,-60,2019,30480,"029VE00","5*5",5,5,1,30480
10,-55,2019,35630,"029VE00","5*5",5,5,1,35630
10,-60,2019,99100,"029VE00","5*5",5,5,1,99100
10,-65,2019,67680,"029VE00","5*5",5,5,1,67680
10,-70,2019,169960,"029VE00","5*5",5,5,1,169960
5,-50,2019,7500,"029VE00","5*5",5,5,1,7500
5,-55,2019,18020,"029VE00","5*5",5,5,1,18020
5,-60,2019,11950,"029VE00","5*5",5,5,1,11950
10,-55,2019,14050,"029VE00","5*5",5,5,1,14050
10,-60,2019,62140,"029VE00","5*5",5,5,1,62140
10,-65,2019,85150,"029VE00","5*5",5,5,1,85150
10,-70,2019,302362,"029VE00","5*5",5,5,1,302362
5,-50,2019,5250,"029VE00","5*5",5,5,1,5250
5,-55,2019,29450,"029VE00","5*5",5,5,1,29450
5,-60,2019,750,"029VE00","5*5",5,5,1,750
10,-55,2019,7650,"029VE00","5*5",5,5,1,7650
10,-60,2019,31000,"029VE00","5*5",5,5,1,31000
10,-65,2019,21200,"029VE00","5*5",5,5,1,21200
10,-70,2019,217415,"029VE00","5*5",5,5,1,217415
5,-50,2019,2000,"029VE00","5*5",5,5,1,2000
5,-55,2019,103990,"029VE00","5*5",5,5,1,103990
5,-60,2019,11770,"029VE00","5*5",5,5,1,11770
10,-55,2019,5570,"029VE00","5*5",5,5,1,5570
10,-60,2019,30480,"029VE00","5*5",5,5,1,30480
10,-65,2019,50150,"029VE00","5*5",5,5,1,50150
10,-70,2019,123175,"029VE00","5*5",5,5,1,123175
0,-45,2019,3000,"029VE00","5*5",5,5,1,3000
5,-45,2019,3750,"029VE00","5*5",5,5,1,3750
5,-50,2019,10650,"029VE00","5*5",5,5,1,10650
5,-55,2019,80710,"029VE00","5*5",5,5,1,80710
5,-60,2019,41620,"029VE00","5*5",5,5,1,41620
10,-55,2019,7200,"029VE00","5*5",5,5,1,7200
10,-60,2019,98850,"029VE00","5*5",5,5,1,98850
10,-65,2019,129000,"029VE00","5*5",5,5,1,129000
10,-70,2019,173730,"029VE00","5*5",5,5,1,173730
0,-45,2019,6000,"029VE00","5*5",5,5,1,6000
5,-45,2019,2300,"029VE00","5*5",5,5,1,2300
5,-50,2019,36230,"029VE00","5*5",5,5,1,36230
5,-55,2019,142620,"029VE00","5*5",5,5,1,142620
5,-60,2019,34340,"029VE00","5*5",5,5,1,34340
10,-55,2019,24100,"029VE00","5*5",5,5,1,24100
10,-60,2019,56680,"029VE00","5*5",5,5,1,56680
10,-65,2019,37150,"029VE00","5*5",5,5,1,37150
10,-70,2019,102990,"029VE00","5*5",5,5,1,102990
0,-50,2019,1500,"029VE00","5*5",5,5,1,1500
5,-45,2019,2350,"029VE00","5*5",5,5,1,2350
5,-50,2019,40350,"029VE00","5*5",5,5,1,40350
5,-55,2019,23040,"029VE00","5*5",5,5,1,23040
5,-60,2019,9550,"029VE00","5*5",5,5,1,9550
10,-55,2019,10300,"029VE00","5*5",5,5,1,10300
10,-60,2019,43900,"029VE00","5*5",5,5,1,43900
10,-65,2019,133150,"029VE00","5*5",5,5,1,133150
10,-70,2019,182000,"029VE00","5*5",5,5,1,182000
15,-70,2019,1500,"029VE00","5*5",5,5,1,1500
0,-50,2019,2265,"029VE00","5*5",5,5,1,2265
5,-45,2019,1550,"029VE00","5*5",5,5,1,1550
5,-50,2019,46830,"029VE00","5*5",5,5,1,46830
5,-55,2019,52190,"029VE00","5*5",5,5,1,52190
5,-60,2019,34570,"029VE00","5*5",5,5,1,34570
10,-50,2019,4768,"029VE00","5*5",5,5,1,4768
10,-55,2019,12228,"029VE00","5*5",5,5,1,12228
10,-60,2019,88276,"029VE00","5*5",5,5,1,88276
10,-65,2019,125511,"029VE00","5*5",5,5,1,125511
10,-70,2019,148982,"029VE00","5*5",5,5,1,148982
0,-40,2019,750,"029VE00","5*5",5,5,1,750
0,-45,2019,6000,"029VE00","5*5",5,5,1,6000
5,-50,2019,4750,"029VE00","5*5",5,5,1,4750
5,-55,2019,66146,"029VE00","5*5",5,5,1,66146
5,-60,2019,56830,"029VE00","5*5",5,5,1,56830
10,-40,2019,1200,"029VE00","5*5",5,5,1,1200
10,-55,2019,82300,"029VE00","5*5",5,5,1,82300
10,-60,2019,163276,"029VE00","5*5",5,5,1,163276
10,-65,2019,149890,"029VE00","5*5",5,5,1,149890
10,-70,2019,242214,"029VE00","5*5",5,5,1,242214
5,-55,2019,8580,"041TT01","5*5",5,5,1,8580
5,-60,2019,8000,"041TT01","5*5",5,5,1,8000
10,-55,2019,33650,"041TT01","5*5",5,5,1,33650
10,-60,2019,11970,"041TT01","5*5",5,5,1,11970
10,-65,2019,7200,"041TT01","5*5",5,5,1,7200
5,-55,2019,11100,"041TT01","5*5",5,5,1,11100
10,-55,2019,39000,"041TT01","5*5",5,5,1,39000
10,-60,2019,36170,"041TT01","5*5",5,5,1,36170
10,-65,2019,14000,"041TT01","5*5",5,5,1,14000
10,-70,2019,9000,"041TT01","5*5",5,5,1,9000
5,-55,2019,119965,"041TT01","5*5",5,5,1,119965
5,-65,2019,9000,"041TT01","5*5",5,5,1,9000
10,-55,2019,65230,"041TT01","5*5",5,5,1,65230
10,-55,2019,9600,"041TT01","5*5",5,5,1,9600
10,-60,2019,15000,"041TT01","5*5",5,5,1,15000
10,-65,2019,9900,"041TT01","5*5",5,5,1,9900
5,-50,2019,15000,"041TT01","5*5",5,5,1,15000
5,-55,2019,19600,"041TT01","5*5",5,5,1,19600
10,-55,2019,48150,"041TT01","5*5",5,5,1,48150
10,-60,2019,29700,"041TT01","5*5",5,5,1,29700
10,-65,2019,9900,"041TT01","5*5",5,5,1,9900
5,-50,2019,2700,"041TT01","5*5",5,5,1,2700
5,-55,2019,33425,"041TT01","5*5",5,5,1,33425
10,-55,2019,30600,"041TT01","5*5",5,5,1,30600
10,-60,2019,26300,"041TT01","5*5",5,5,1,26300
10,-65,2019,3000,"041TT01","5*5",5,5,1,3000
5,-50,2019,9500,"041TT01","5*5",5,5,1,9500
5,-55,2019,35520,"041TT01","5*5",5,5,1,35520
10,-55,2019,17800,"041TT01","5*5",5,5,1,17800
10,-60,2019,20250,"041TT01","5*5",5,5,1,20250
5,-50,2019,29700,"041TT01","5*5",5,5,1,29700
5,-55,2019,36425,"041TT01","5*5",5,5,1,36425
10,-55,2019,50100,"041TT01","5*5",5,5,1,50100
10,-60,2019,5600,"041TT01","5*5",5,5,1,5600
5,-45,2019,9600,"041TT01","5*5",5,5,1,9600
5,-50,2019,9900,"041TT01","5*5",5,5,1,9900
5,-55,2019,29350,"041TT01","5*5",5,5,1,29350
10,-55,2019,69040,"041TT01","5*5",5,5,1,69040
10,-60,2019,27620,"041TT01","5*5",5,5,1,27620
5,-45,2019,10800,"041TT01","5*5",5,5,1,10800
5,-50,2019,9900,"041TT01","5*5",5,5,1,9900
5,-55,2019,35030,"041TT01","5*5",5,5,1,35030
10,-55,2019,44450,"041TT01","5*5",5,5,1,44450
10,-60,2019,31100,"041TT01","5*5",5,5,1,31100
5,-45,2019,6000,"041TT01","5*5",5,5,1,6000
5,-50,2019,23150,"041TT01","5*5",5,5,1,23150
5,-55,2019,45250,"041TT01","5*5",5,5,1,45250
10,-55,2019,47950,"041TT01","5*5",5,5,1,47950
10,-60,2019,11400,"041TT01","5*5",5,5,1,11400
5,-55,2019,9000,"041TT01","5*5",5,5,1,9000
5,-60,2019,4900,"041TT01","5*5",5,5,1,4900
10,-55,2019,34800,"041TT01","5*5",5,5,1,34800
10,-60,2019,40000,"041TT01","5*5",5,5,1,40000
10,-65,2019,3600,"041TT01","5*5",5,5,1,3600
10,-50,2019,9000,"041TT01","5*5",5,5,1,9000
10,-55,2019,70850,"041TT01","5*5",5,5,1,70850
10,-60,2019,60895,"041TT01","5*5",5,5,1,60895
10,-65,2019,3600,"041TT01","5*5",5,5,1,3600
30,30,2019,112800,"048CY01","5*5",5,5,1,112800
30,30,2019,621600,"048CY01","5*5",5,5,1,621600
30,30,2019,866400,"048CY01","5*5",5,5,1,866400
30,30,2019,933600,"048CY01","5*5",5,5,1,933600
30,30,2019,112800,"048CY01","5*5",5,5,1,112800
35,25,2019,2000,"048CY01","5*5",5,5,1,2000
35,25,2019,1000,"048CY01","5*5",5,5,1,1000
35,25,2019,1000,"048CY01","5*5",5,5,1,1000
35,25,2019,4000,"048CY01","5*5",5,5,1,4000
35,25,2019,5000,"048CY01","5*5",5,5,1,5000
35,25,2019,4000,"048CY01","5*5",5,5,1,4000
35,25,2019,1000,"048CY01","5*5",5,5,1,1000
35,25,2019,3000,"048CY01","5*5",5,5,1,3000
30,30,2019,33800,"048CY01","5*5",5,5,1,33800
30,30,2019,3900,"048CY01","5*5",5,5,1,3900
30,30,2019,5200,"048CY01","5*5",5,5,1,5200
40,15,2019,5200,"048CY01","5*5",5,5,1,5200
30,30,2019,14300,"048CY01","5*5",5,5,1,14300
40,15,2019,7800,"048CY01","5*5",5,5,1,7800
30,30,2019,3900,"048CY01","5*5",5,5,1,3900
30,30,2019,18200,"048CY01","5*5",5,5,1,18200
30,30,2019,5200,"048CY01","5*5",5,5,1,5200
30,30,2019,3900,"048CY01","5*5",5,5,1,3900
35,-70,2019,840,"083BM00","5*5",5,5,1,840
35,-75,2019,770,"083BM00","5*5",5,5,1,770
35,-70,2019,960,"083BM00","5*5",5,5,1,960
40,-70,2019,960,"083BM00","5*5",5,5,1,960
40,-75,2019,840,"083BM00","5*5",5,5,1,840
30,-75,2019,700,"083BM00","5*5",5,5,1,700
30,-75,2019,600,"083BM00","5*5",5,5,1,600
-15,-35,2019,2400,"111VC00","5*5",5,5,1,2400
-15,-40,2019,2400,"111VC00","5*5",5,5,1,2400
-20,-35,2019,2400,"111VC00","5*5",5,5,1,2400
-20,-40,2019,2400,"111VC00","5*5",5,5,1,2400
10,-35,2019,2400,"111VC00","5*5",5,5,1,2400
10,-40,2019,2400,"111VC00","5*5",5,5,1,2400
-15,-40,2019,2400,"111VC00","5*5",5,5,1,2400
0,-30,2019,2400,"111VC00","5*5",5,5,1,2400
5,-30,2019,2400,"111VC00","5*5",5,5,1,2400
5,-35,2019,2400,"111VC00","5*5",5,5,1,2400
5,-40,2019,2400,"111VC00","5*5",5,5,1,2400
5,-45,2019,2400,"111VC00","5*5",5,5,1,2400
5,-50,2019,2400,"111VC00","5*5",5,5,1,2400
10,-35,2019,2400,"111VC00","5*5",5,5,1,2400
10,-40,2019,2400,"111VC00","5*5",5,5,1,2400
10,-45,2019,2400,"111VC00","5*5",5,5,1,2400
30,-60,2019,2080,"111VC00","5*5",5,5,1,2080
30,-60,2019,2400,"111VC00","5*5",5,5,1,2400
30,-65,2019,2400,"111VC00","5*5",5,5,1,2400
0,-35,2019,2400,"111VC00","5*5",5,5,1,2400
5,-30,2019,2400,"111VC00","5*5",5,5,1,2400
5,-35,2019,2400,"111VC00","5*5",5,5,1,2400
5,-40,2019,2400,"111VC00","5*5",5,5,1,2400
5,-45,2019,2400,"111VC00","5*5",5,5,1,2400
5,-50,2019,2400,"111VC00","5*5",5,5,1,2400
10,-45,2019,2400,"111VC00","5*5",5,5,1,2400
10,-50,2019,2400,"111VC00","5*5",5,5,1,2400
25,-50,2019,2400,"111VC00","5*5",5,5,1,2400
25,-75,2019,2400,"111VC00","5*5",5,5,1,2400
30,-55,2019,2400,"111VC00","5*5",5,5,1,2400
30,-60,2019,2400,"111VC00","5*5",5,5,1,2400
30,-65,2019,2400,"111VC00","5*5",5,5,1,2400
30,-70,2019,2400,"111VC00","5*5",5,5,1,2400
35,-60,2019,2400,"111VC00","5*5",5,5,1,2400
35,-65,2019,2400,"111VC00","5*5",5,5,1,2400
5,-40,2019,2400,"111VC00","5*5",5,5,1,2400
5,-45,2019,2400,"111VC00","5*5",5,5,1,2400
5,-50,2019,2400,"111VC00","5*5",5,5,1,2400
10,-45,2019,2400,"111VC00","5*5",5,5,1,2400
10,-50,2019,2400,"111VC00","5*5",5,5,1,2400
15,-50,2019,2400,"111VC00","5*5",5,5,1,2400
20,-55,2019,2400,"111VC00","5*5",5,5,1,2400
20,-60,2019,2400,"111VC00","5*5",5,5,1,2400
25,-60,2019,2400,"111VC00","5*5",5,5,1,2400
25,-70,2019,2400,"111VC00","5*5",5,5,1,2400
25,-75,2019,2400,"111VC00","5*5",5,5,1,2400
30,-70,2019,2400,"111VC00","5*5",5,5,1,2400
30,-75,2019,2400,"111VC00","5*5",5,5,1,2400
10,-50,2019,2400,"111VC00","5*5",5,5,1,2400
20,-50,2019,2400,"111VC00","5*5",5,5,1,2400
20,-55,2019,2400,"111VC00","5*5",5,5,1,2400
20,-60,2019,2400,"111VC00","5*5",5,5,1,2400
20,-70,2019,2400,"111VC00","5*5",5,5,1,2400
25,-50,2019,2400,"111VC00","5*5",5,5,1,2400
25,-55,2019,2400,"111VC00","5*5",5,5,1,2400
25,-60,2019,2400,"111VC00","5*5",5,5,1,2400
25,-65,2019,2400,"111VC00","5*5",5,5,1,2400
25,-70,2019,2400,"111VC00","5*5",5,5,1,2400
25,-75,2019,2400,"111VC00","5*5",5,5,1,2400
-20,-55,2019,2400,"111VC00","5*5",5,5,1,2400
-20,-60,2019,2400,"111VC00","5*5",5,5,1,2400
-25,-55,2019,2400,"111VC00","5*5",5,5,1,2400
-25,-60,2019,2400,"111VC00","5*5",5,5,1,2400
-25,-65,2019,2400,"111VC00","5*5",5,5,1,2400
-30,-50,2019,2400,"111VC00","5*5",5,5,1,2400
-30,-55,2019,2400,"111VC00","5*5",5,5,1,2400
-30,-60,2019,2400,"111VC00","5*5",5,5,1,2400
15,-40,2019,2400,"111VC00","5*5",5,5,1,2400
15,-45,2019,2400,"111VC00","5*5",5,5,1,2400
15,-50,2019,2400,"111VC00","5*5",5,5,1,2400
15,-60,2019,2400,"111VC00","5*5",5,5,1,2400
20,-40,2019,2400,"111VC00","5*5",5,5,1,2400
20,-45,2019,2400,"111VC00","5*5",5,5,1,2400
20,-50,2019,2400,"111VC00","5*5",5,5,1,2400
20,-55,2019,2400,"111VC00","5*5",5,5,1,2400
10,-30,2019,2400,"111VC00","5*5",5,5,1,2400
15,-30,2019,2400,"111VC00","5*5",5,5,1,2400
15,-35,2019,2400,"111VC00","5*5",5,5,1,2400
15,-55,2019,2400,"111VC00","5*5",5,5,1,2400
15,-60,2019,2400,"111VC00","5*5",5,5,1,2400
20,-30,2019,2400,"111VC00","5*5",5,5,1,2400
20,-35,2019,2400,"111VC00","5*5",5,5,1,2400
20,-40,2019,2400,"111VC00","5*5",5,5,1,2400
20,-55,2019,2400,"111VC00","5*5",5,5,1,2400
10,-45,2019,2400,"111VC00","5*5",5,5,1,2400
10,-50,2019,2400,"111VC00","5*5",5,5,1,2400
10,-55,2019,2400,"111VC00","5*5",5,5,1,2400
15,-55,2019,2400,"111VC00","5*5",5,5,1,2400
15,-60,2019,2400,"111VC00","5*5",5,5,1,2400
-10,-30,2019,2400,"111VC00","5*5",5,5,1,2400
-15,-35,2019,2400,"111VC00","5*5",5,5,1,2400
5,-40,2019,2400,"111VC00","5*5",5,5,1,2400
5,-45,2019,2400,"111VC00","5*5",5,5,1,2400
10,-40,2019,2400,"111VC00","5*5",5,5,1,2400
10,-45,2019,2400,"111VC00","5*5",5,5,1,2400
10,-50,2019,2400,"111VC00","5*5",5,5,1,2400
-10,-30,2019,2400,"111VC00","5*5",5,5,1,2400
-15,-35,2019,2400,"111VC00","5*5",5,5,1,2400
-15,-40,2019,2400,"111VC00","5*5",5,5,1,2400
-20,-35,2019,2400,"111VC00","5*5",5,5,1,2400
-20,-40,2019,2400,"111VC00","5*5",5,5,1,2400
5,-50,2019,2400,"111VC00","5*5",5,5,1,2400
5,-55,2019,2400,"111VC00","5*5",5,5,1,2400
10,-45,2019,2400,"111VC00","5*5",5,5,1,2400
10,-50,2019,2400,"111VC00","5*5",5,5,1,2400
-5,-30,2019,2400,"111VC00","5*5",5,5,1,2400
-10,-30,2019,2400,"111VC00","5*5",5,5,1,2400
-15,-30,2019,2400,"111VC00","5*5",5,5,1,2400
-15,-35,2019,2400,"111VC00","5*5",5,5,1,2400
-15,-40,2019,2400,"111VC00","5*5",5,5,1,2400
-20,-35,2019,2400,"111VC00","5*5",5,5,1,2400
0,-30,2019,2400,"111VC00","5*5",5,5,1,2400
10,-55,2019,2400,"111VC00","5*5",5,5,1,2400
-20,5,2019,11232,"113NA00","5*5",5,5,1,11232
-20,10,2019,34404,"113NA00","5*5",5,5,1,34404
-25,10,2019,34432,"113NA00","5*5",5,5,1,34432
-30,10,2019,26918,"113NA00","5*5",5,5,1,26918
-30,15,2019,3666,"113NA00","5*5",5,5,1,3666
-30,-20,2019,12379,"113NA00","5*5",5,5,1,12379
-30,-25,2019,2660,"113NA00","5*5",5,5,1,2660
-20,5,2019,16608,"113NA00","5*5",5,5,1,16608
-20,10,2019,63112,"113NA00","5*5",5,5,1,63112
-25,10,2019,53912,"113NA00","5*5",5,5,1,53912
-30,10,2019,24474,"113NA00","5*5",5,5,1,24474
-30,15,2019,3744,"113NA00","5*5",5,5,1,3744
-25,-15,2019,1520,"113NA00","5*5",5,5,1,1520
-25,-25,2019,2861,"113NA00","5*5",5,5,1,2861
-20,5,2019,3360,"113NA00","5*5",5,5,1,3360
-20,10,2019,17728,"113NA00","5*5",5,5,1,17728
-25,5,2019,1728,"113NA00","5*5",5,5,1,1728
-25,10,2019,42084,"113NA00","5*5",5,5,1,42084
-30,10,2019,46976,"113NA00","5*5",5,5,1,46976
-30,15,2019,3768,"113NA00","5*5",5,5,1,3768
-5,15,2019,6000,"113NA00","5*5",5,5,1,6000
-20,5,2019,4704,"113NA00","5*5",5,5,1,4704
-20,10,2019,42912,"113NA00","5*5",5,5,1,42912
-25,10,2019,74240,"113NA00","5*5",5,5,1,74240
-30,10,2019,3788,"113NA00","5*5",5,5,1,3788
-20,5,2019,10272,"113NA00","5*5",5,5,1,10272
-20,10,2019,15744,"113NA00","5*5",5,5,1,15744
-25,10,2019,18896,"113NA00","5*5",5,5,1,18896
-25,-15,2019,3456,"113NA00","5*5",5,5,1,3456
-30,-5,2019,1200,"113NA00","5*5",5,5,1,1200
-30,-15,2019,1200,"113NA00","5*5",5,5,1,1200
-5,0,2019,27647,"113NA00","5*5",5,5,1,27647
-15,0,2019,2776,"113NA00","5*5",5,5,1,2776
-20,0,2019,2858,"113NA00","5*5",5,5,1,2858
-20,5,2019,10516,"113NA00","5*5",5,5,1,10516
-20,10,2019,8736,"113NA00","5*5",5,5,1,8736
-25,0,2019,13100,"113NA00","5*5",5,5,1,13100
-25,5,2019,2300,"113NA00","5*5",5,5,1,2300
-25,10,2019,69112,"113NA00","5*5",5,5,1,69112
-30,0,2019,1200,"113NA00","5*5",5,5,1,1200
-30,5,2019,8400,"113NA00","5*5",5,5,1,8400
-30,10,2019,53252,"113NA00","5*5",5,5,1,53252
-35,5,2019,4800,"113NA00","5*5",5,5,1,4800
-35,10,2019,1200,"113NA00","5*5",5,5,1,1200
-5,-5,2019,12975,"113NA00","5*5",5,5,1,12975
-10,-5,2019,2976,"113NA00","5*5",5,5,1,2976
-30,-5,2019,12000,"113NA00","5*5",5,5,1,12000
-30,-15,2019,1200,"113NA00","5*5",5,5,1,1200
-5,0,2019,12288,"113NA00","5*5",5,5,1,12288
-10,0,2019,22302,"113NA00","5*5",5,5,1,22302
-15,0,2019,4078,"113NA00","5*5",5,5,1,4078
-20,5,2019,5956,"113NA00","5*5",5,5,1,5956
-20,10,2019,16704,"113NA00","5*5",5,5,1,16704
-25,0,2019,4800,"113NA00","5*5",5,5,1,4800
-25,5,2019,11472,"113NA00","5*5",5,5,1,11472
-25,10,2019,107514,"113NA00","5*5",5,5,1,107514
-30,0,2019,3600,"113NA00","5*5",5,5,1,3600
-30,5,2019,15600,"113NA00","5*5",5,5,1,15600
-30,10,2019,58960,"113NA00","5*5",5,5,1,58960
-10,-5,2019,6684,"113NA00","5*5",5,5,1,6684
-5,0,2019,47158,"113NA00","5*5",5,5,1,47158
-10,0,2019,15734,"113NA00","5*5",5,5,1,15734
-20,5,2019,3552,"113NA00","5*5",5,5,1,3552
-20,10,2019,5040,"113NA00","5*5",5,5,1,5040
-25,0,2019,2300,"113NA00","5*5",5,5,1,2300
-25,5,2019,3805,"113NA00","5*5",5,5,1,3805
-25,10,2019,47947,"113NA00","5*5",5,5,1,47947
-30,0,2019,17202,"113NA00","5*5",5,5,1,17202
-30,10,2019,115565,"113NA00","5*5",5,5,1,115565
-5,-5,2019,6917,"113NA00","5*5",5,5,1,6917
-10,-5,2019,4340,"113NA00","5*5",5,5,1,4340
-5,0,2019,43199,"113NA00","5*5",5,5,1,43199
-10,0,2019,15910,"113NA00","5*5",5,5,1,15910
-25,5,2019,9000,"113NA00","5*5",5,5,1,9000
-25,10,2019,30168,"113NA00","5*5",5,5,1,30168
-30,10,2019,112823,"113NA00","5*5",5,5,1,112823
-35,10,2019,4608,"113NA00","5*5",5,5,1,4608
-5,-5,2019,35027,"113NA00","5*5",5,5,1,35027
-5,-10,2019,1300,"113NA00","5*5",5,5,1,1300
-10,-5,2019,14495,"113NA00","5*5",5,5,1,14495
-15,-5,2019,1041,"113NA00","5*5",5,5,1,1041
-5,0,2019,53651,"113NA00","5*5",5,5,1,53651
-10,0,2019,8839,"113NA00","5*5",5,5,1,8839
-15,0,2019,8774,"113NA00","5*5",5,5,1,8774
-15,5,2019,2919,"113NA00","5*5",5,5,1,2919
-20,5,2019,1536,"113NA00","5*5",5,5,1,1536
-20,10,2019,59360,"113NA00","5*5",5,5,1,59360
-25,0,2019,28287,"113NA00","5*5",5,5,1,28287
-25,5,2019,10500,"113NA00","5*5",5,5,1,10500
-25,10,2019,59725,"113NA00","5*5",5,5,1,59725
-30,0,2019,6344,"113NA00","5*5",5,5,1,6344
-30,5,2019,21000,"113NA00","5*5",5,5,1,21000
-30,10,2019,28667,"113NA00","5*5",5,5,1,28667
-35,10,2019,1824,"113NA00","5*5",5,5,1,1824
-10,-5,2019,1300,"113NA00","5*5",5,5,1,1300
-15,-5,2019,64200,"113NA00","5*5",5,5,1,64200
-20,-5,2019,1480,"113NA00","5*5",5,5,1,1480
-30,-5,2019,3900,"113NA00","5*5",5,5,1,3900
-20,0,2019,13291,"113NA00","5*5",5,5,1,13291
-20,5,2019,25272,"113NA00","5*5",5,5,1,25272
-20,10,2019,40873,"113NA00","5*5",5,5,1,40873
-25,0,2019,33517,"113NA00","5*5",5,5,1,33517
-25,5,2019,29024,"113NA00","5*5",5,5,1,29024
-25,10,2019,118632,"113NA00","5*5",5,5,1,118632
-30,0,2019,3172,"113NA00","5*5",5,5,1,3172
-30,5,2019,6200,"113NA00","5*5",5,5,1,6200
-30,10,2019,17300,"113NA00","5*5",5,5,1,17300
-15,-5,2019,4002,"113NA00","5*5",5,5,1,4002
-20,-5,2019,10362,"113NA00","5*5",5,5,1,10362
-25,-5,2019,8362,"113NA00","5*5",5,5,1,8362
-30,-5,2019,5200,"113NA00","5*5",5,5,1,5200
-20,5,2019,19492,"113NA00","5*5",5,5,1,19492
-20,10,2019,45836,"113NA00","5*5",5,5,1,45836
-25,0,2019,6600,"113NA00","5*5",5,5,1,6600
-25,5,2019,19156,"113NA00","5*5",5,5,1,19156
-25,10,2019,97210,"113NA00","5*5",5,5,1,97210
-30,0,2019,10500,"113NA00","5*5",5,5,1,10500
-30,5,2019,8445,"113NA00","5*5",5,5,1,8445
-30,10,2019,46288,"113NA00","5*5",5,5,1,46288
-35,0,2019,21000,"113NA00","5*5",5,5,1,21000
-35,5,2019,4500,"113NA00","5*5",5,5,1,4500
-25,-15,2019,1200,"113NA00","5*5",5,5,1,1200
-25,-20,2019,13200,"113NA00","5*5",5,5,1,13200
-25,-25,2019,1200,"113NA00","5*5",5,5,1,1200
-30,-15,2019,4800,"113NA00","5*5",5,5,1,4800
-30,-20,2019,25714,"113NA00","5*5",5,5,1,25714
-10,-15,2019,77500,"118CN00","5*5",5,5,1,77500
-10,-20,2019,73643,"118CN00","5*5",5,5,1,73643
-10,-25,2019,81967,"118CN00","5*5",5,5,1,81967
0,-25,2019,8571,"118CN00","5*5",5,5,1,8571
0,-30,2019,180576,"118CN00","5*5",5,5,1,180576
0,-35,2019,9500,"118CN00","5*5",5,5,1,9500
5,-25,2019,12290,"118CN00","5*5",5,5,1,12290
5,-30,2019,601080,"118CN00","5*5",5,5,1,601080
5,-35,2019,316854,"118CN00","5*5",5,5,1,316854
5,-40,2019,14500,"118CN00","5*5",5,5,1,14500
10,-30,2019,96972,"118CN00","5*5",5,5,1,96972
10,-35,2019,283300,"118CN00","5*5",5,5,1,283300
10,-40,2019,67200,"118CN00","5*5",5,5,1,67200
-5,-10,2019,11739,"118CN00","5*5",5,5,1,11739
-5,-15,2019,2194,"118CN00","5*5",5,5,1,2194
-5,-20,2019,2194,"118CN00","5*5",5,5,1,2194
-10,-5,2019,5870,"118CN00","5*5",5,5,1,5870
-10,-10,2019,49891,"118CN00","5*5",5,5,1,49891
-10,-15,2019,15360,"118CN00","5*5",5,5,1,15360
0,-25,2019,27145,"118CN00","5*5",5,5,1,27145
0,-30,2019,113318,"118CN00","5*5",5,5,1,113318
0,-35,2019,16316,"118CN00","5*5",5,5,1,16316
0,-40,2019,11029,"118CN00","5*5",5,5,1,11029
0,-45,2019,2054,"118CN00","5*5",5,5,1,2054
5,-25,2019,220033,"118CN00","5*5",5,5,1,220033
5,-30,2019,390728,"118CN00","5*5",5,5,1,390728
5,-35,2019,351806,"118CN00","5*5",5,5,1,351806
5,-40,2019,307554,"118CN00","5*5",5,5,1,307554
5,-45,2019,6840,"118CN00","5*5",5,5,1,6840
10,-25,2019,7788,"118CN00","5*5",5,5,1,7788
10,-30,2019,59290,"118CN00","5*5",5,5,1,59290
10,-35,2019,298242,"118CN00","5*5",5,5,1,298242
10,-40,2019,76228,"118CN00","5*5",5,5,1,76228
-5,-5,2019,5870,"118CN00","5*5",5,5,1,5870
-5,-10,2019,46957,"118CN00","5*5",5,5,1,46957
-10,-10,2019,14674,"118CN00","5*5",5,5,1,14674
0,-25,2019,79068,"118CN00","5*5",5,5,1,79068
0,-30,2019,69508,"118CN00","5*5",5,5,1,69508
0,-35,2019,35098,"118CN00","5*5",5,5,1,35098
0,-40,2019,131071,"118CN00","5*5",5,5,1,131071
